"created_at","id","id_str","text","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user__id","user__id_str","user__name","user__screen_name","user__location","user__description","user__url","user__entities__url__urls__url","user__entities__url__urls__expanded_url","user__entities__url__urls__display_url","user__entities__url__urls__indices__001","user__entities__url__urls__indices__002","user__entities__|","user__entities__|__urls__url","user__entities__|__urls__expanded_url","user__entities__|__urls__display_url","user__entities__|__urls__indices__001","user__entities__|__urls__indices__002","user__protected","user__followers_count","user__friends_count","user__listed_count","user__created_at","user__favourites_count","user__utc_offset","user__time_zone","user__geo_enabled","user__verified","user__statuses_count","user__lang","user__contributors_enabled","user__is_translator","user__is_translation_enabled","user__profile_background_color","user__profile_background_image_url","user__profile_background_image_url_https","user__profile_background_tile","user__profile_image_url","user__profile_image_url_https","user__profile_banner_url","user__profile_link_color","user__profile_sidebar_border_color","user__profile_sidebar_fill_color","user__profile_text_color","user__profile_use_background_image","user__has_extended_profile","user__default_profile","user__default_profile_image","user__following","user__follow_request_sent","user__notifications","geo","coordinates","place","contributors","quoted_status_id","quoted_status_id_str","quoted_status__created_at","quoted_status__id","quoted_status__id_str","quoted_status__text","quoted_status__source","quoted_status__truncated","quoted_status__in_reply_to_status_id","quoted_status__in_reply_to_status_id_str","quoted_status__in_reply_to_user_id","quoted_status__in_reply_to_user_id_str","quoted_status__in_reply_to_screen_name","quoted_status__user__id","quoted_status__user__id_str","quoted_status__user__name","quoted_status__user__screen_name","quoted_status__user__location","quoted_status__user__description","quoted_status__user__url","quoted_status__user__protected","quoted_status__user__followers_count","quoted_status__user__friends_count","quoted_status__user__listed_count","quoted_status__user__created_at","quoted_status__user__favourites_count","quoted_status__user__utc_offset","quoted_status__user__time_zone","quoted_status__user__geo_enabled","quoted_status__user__verified","quoted_status__user__statuses_count","quoted_status__user__lang","quoted_status__user__contributors_enabled","quoted_status__user__is_translator","quoted_status__user__is_translation_enabled","quoted_status__user__profile_background_color","quoted_status__user__profile_background_image_url","quoted_status__user__profile_background_image_url_https","quoted_status__user__profile_background_tile","quoted_status__user__profile_image_url","quoted_status__user__profile_image_url_https","quoted_status__user__profile_banner_url","quoted_status__user__profile_link_color","quoted_status__user__profile_sidebar_border_color","quoted_status__user__profile_sidebar_fill_color","quoted_status__user__profile_text_color","quoted_status__user__profile_use_background_image","quoted_status__user__has_extended_profile","quoted_status__user__default_profile","quoted_status__user__default_profile_image","quoted_status__user__following","quoted_status__user__follow_request_sent","quoted_status__user__notifications","quoted_status__geo","quoted_status__coordinates","quoted_status__place","quoted_status__contributors","quoted_status__is_quote_status","quoted_status__retweet_count","quoted_status__favorite_count","quoted_status__entities__hashtags__text","quoted_status__entities__hashtags__indices__001","quoted_status__entities__hashtags__indices__002","quoted_status__entities__user_mentions__screen_name","quoted_status__entities__user_mentions__name","quoted_status__entities__user_mentions__id","quoted_status__entities__user_mentions__id_str","quoted_status__entities__user_mentions__indices__001","quoted_status__entities__user_mentions__indices__002","quoted_status__favorited","quoted_status__retweeted","quoted_status__lang","retweeted_status__created_at","retweeted_status__id","retweeted_status__id_str","retweeted_status__text","retweeted_status__source","retweeted_status__truncated","retweeted_status__in_reply_to_status_id","retweeted_status__in_reply_to_status_id_str","retweeted_status__in_reply_to_user_id","retweeted_status__in_reply_to_user_id_str","retweeted_status__in_reply_to_screen_name","retweeted_status__user__id","retweeted_status__user__id_str","retweeted_status__user__name","retweeted_status__user__screen_name","retweeted_status__user__location","retweeted_status__user__description","retweeted_status__user__url","retweeted_status__user__entities__url__urls__url","retweeted_status__user__entities__url__urls__expanded_url","retweeted_status__user__entities__url__urls__display_url","retweeted_status__user__entities__url__urls__indices__001","retweeted_status__user__entities__url__urls__indices__002","retweeted_status__user__protected","retweeted_status__user__followers_count","retweeted_status__user__friends_count","retweeted_status__user__listed_count","retweeted_status__user__created_at","retweeted_status__user__favourites_count","retweeted_status__user__utc_offset","retweeted_status__user__time_zone","retweeted_status__user__geo_enabled","retweeted_status__user__verified","retweeted_status__user__statuses_count","retweeted_status__user__lang","retweeted_status__user__contributors_enabled","retweeted_status__user__is_translator","retweeted_status__user__is_translation_enabled","retweeted_status__user__profile_background_color","retweeted_status__user__profile_background_image_url","retweeted_status__user__profile_background_image_url_https","retweeted_status__user__profile_background_tile","retweeted_status__user__profile_image_url","retweeted_status__user__profile_image_url_https","retweeted_status__user__profile_banner_url","retweeted_status__user__profile_link_color","retweeted_status__user__profile_sidebar_border_color","retweeted_status__user__profile_sidebar_fill_color","retweeted_status__user__profile_text_color","retweeted_status__user__profile_use_background_image","retweeted_status__user__has_extended_profile","retweeted_status__user__default_profile","retweeted_status__user__default_profile_image","retweeted_status__user__following","retweeted_status__user__follow_request_sent","retweeted_status__user__notifications","retweeted_status__geo","retweeted_status__coordinates","retweeted_status__place","retweeted_status__contributors","retweeted_status__is_quote_status","retweeted_status__retweet_count","retweeted_status__favorite_count","retweeted_status__entities__hashtags__text","retweeted_status__entities__hashtags__indices__001","retweeted_status__entities__hashtags__indices__002","retweeted_status__entities__media__id","retweeted_status__entities__media__id_str","retweeted_status__entities__media__indices__001","retweeted_status__entities__media__indices__002","retweeted_status__entities__media__media_url","retweeted_status__entities__media__media_url_https","retweeted_status__entities__media__url","retweeted_status__entities__media__display_url","retweeted_status__entities__media__expanded_url","retweeted_status__entities__media__type","retweeted_status__entities__media__sizes__|","retweeted_status__entities__media__sizes__|__w","retweeted_status__entities__media__sizes__|__h","retweeted_status__entities__media__sizes__|__resize","retweeted_status__extended_entities__media__id","retweeted_status__extended_entities__media__id_str","retweeted_status__extended_entities__media__indices__001","retweeted_status__extended_entities__media__indices__002","retweeted_status__extended_entities__media__media_url","retweeted_status__extended_entities__media__media_url_https","retweeted_status__extended_entities__media__url","retweeted_status__extended_entities__media__display_url","retweeted_status__extended_entities__media__expanded_url","retweeted_status__extended_entities__media__type","retweeted_status__extended_entities__media__sizes__|","retweeted_status__extended_entities__media__sizes__|__w","retweeted_status__extended_entities__media__sizes__|__h","retweeted_status__extended_entities__media__sizes__|__resize","retweeted_status__favorited","retweeted_status__retweeted","retweeted_status__possibly_sensitive","retweeted_status__possibly_sensitive_appealable","retweeted_status__lang","is_quote_status","retweet_count","favorite_count","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__screen_name","entities__user_mentions__name","entities__user_mentions__id","entities__user_mentions__id_str","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__media__id","entities__media__id_str","entities__media__indices__001","entities__media__indices__002","entities__media__media_url","entities__media__media_url_https","entities__media__url","entities__media__display_url","entities__media__expanded_url","entities__media__type","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__source_status_id","entities__media__source_status_id_str","entities__media__source_user_id","entities__media__source_user_id_str","extended_entities__media__id","extended_entities__media__id_str","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__media_url","extended_entities__media__media_url_https","extended_entities__media__url","extended_entities__media__display_url","extended_entities__media__expanded_url","extended_entities__media__type","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__source_status_id","extended_entities__media__source_status_id_str","extended_entities__media__source_user_id","extended_entities__media__source_user_id_str","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","favorited","retweeted","possibly_sensitive","possibly_sensitive_appealable","lang"
"Tue Feb 23 17:29:50 +0000 2016","702183598271688700","702183598271688708","SiLabs offers 2.4 GHz Wireless Gecko https://t.co/cB5YA5cWp3 #IoT","<a href=""http://alltheinternetofthings.com/"" rel=""nofollow"">TheIoT</a>","False","null","null","null","null","null","141333525","141333525","Internet of Things","TheIoT","","The most comprehensive & up to date #IoT news, by @JamesChevalier - weekly newsletter: http://t.co/HRReCLSsQa forum: https://t.co/V5hgegjUkJ","http://t.co/34OoN0HnQZ","","","","","","url","http://t.co/34OoN0HnQZ","http://alltheinternetofthings.com/","alltheinternetofthings.com","0","22","False","46494","397","2165","Fri May 07 20:20:16 +0000 2010","88890","-18000","Eastern Time (US & Canada)","False","False","69148","en","False","False","False","022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","http://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_banners/141333525/1399941868","0084B4","A8C7F7","C0DFEC","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","3","0","IoT","61","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/cB5YA5cWp3","https://alltheinternetofthings.com/entries/39151","alltheinternetofthings.com/entries/39151","37","60","False","False","False","False","und"
"","","","","","","","","","","","","","","","","","","","","","","","description","http://t.co/HRReCLSsQa","http://weekly.alltheinternetofthings.com/","weekly.alltheinternetofthings.com","87","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/V5hgegjUkJ","https://forum.alltheinternetofthings.com/","forum.alltheinternetofthings.com","117","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tue Feb 23 17:27:33 +0000 2016","702183025539424300","702183025539424258","Interview with Asavie's Ralph Shaw: 'We connect the internet of things' https://t.co/zuiQON6ubH #IoT","<a href=""http://alltheinternetofthings.com/"" rel=""nofollow"">TheIoT</a>","False","null","null","null","null","null","141333525","141333525","Internet of Things","TheIoT","","The most comprehensive & up to date #IoT news, by @JamesChevalier - weekly newsletter: http://t.co/HRReCLSsQa forum: https://t.co/V5hgegjUkJ","http://t.co/34OoN0HnQZ","","","","","","url","http://t.co/34OoN0HnQZ","http://alltheinternetofthings.com/","alltheinternetofthings.com","0","22","False","46494","397","2165","Fri May 07 20:20:16 +0000 2010","88890","-18000","Eastern Time (US & Canada)","False","False","69148","en","False","False","False","022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","http://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_banners/141333525/1399941868","0084B4","A8C7F7","C0DFEC","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","3","0","IoT","96","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/zuiQON6ubH","https://alltheinternetofthings.com/entries/39150","alltheinternetofthings.com/entries/39150","72","95","False","False","False","False","en"
"","","","","","","","","","","","","","","","","","","","","","","","description","http://t.co/HRReCLSsQa","http://weekly.alltheinternetofthings.com/","weekly.alltheinternetofthings.com","87","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/V5hgegjUkJ","https://forum.alltheinternetofthings.com/","forum.alltheinternetofthings.com","117","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tue Feb 23 17:27:33 +0000 2016","702183024281129000","702183024281128960","GSMA, mobile operators gear up for launch of NB-IoT https://t.co/1c9IeDHVYW #IoT","<a href=""http://alltheinternetofthings.com/"" rel=""nofollow"">TheIoT</a>","False","null","null","null","null","null","141333525","141333525","Internet of Things","TheIoT","","The most comprehensive & up to date #IoT news, by @JamesChevalier - weekly newsletter: http://t.co/HRReCLSsQa forum: https://t.co/V5hgegjUkJ","http://t.co/34OoN0HnQZ","","","","","","url","http://t.co/34OoN0HnQZ","http://alltheinternetofthings.com/","alltheinternetofthings.com","0","22","False","46494","397","2165","Fri May 07 20:20:16 +0000 2010","88890","-18000","Eastern Time (US & Canada)","False","False","69148","en","False","False","False","022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","http://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_images/692535181283061761/1hSF3Nhc_normal.png","https://pbs.twimg.com/profile_banners/141333525/1399941868","0084B4","A8C7F7","C0DFEC","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","5","0","IoT","76","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/1c9IeDHVYW","https://alltheinternetofthings.com/entries/39149","alltheinternetofthings.com/entries/39149","52","75","False","False","False","False","en"
"","","","","","","","","","","","","","","","","","","","","","","","description","http://t.co/HRReCLSsQa","http://weekly.alltheinternetofthings.com/","weekly.alltheinternetofthings.com","87","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/V5hgegjUkJ","https://forum.alltheinternetofthings.com/","forum.alltheinternetofthings.com","117","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tue Feb 23 17:25:53 +0000 2016","702182604737351700","702182604737351680","I am sure #UDAY will prove to be a resounding success and the world's largest reform in the power sector.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702182532033306600","702182532033306624","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","50","91","UDAY","10","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","","","en"
"Tue Feb 23 17:25:36 +0000 2016","702182532033306600","702182532033306624","UDAY is entirely a bottom-up approach. States, DISCOMs, bankers, suppliers all sat down and created UDAY.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702182445425123300","702182445425123328","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","45","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","","","en"
"Tue Feb 23 17:25:15 +0000 2016","702182445425123300","702182445425123328","I am confident that by 2019 every DISCOM in this country will be making profits.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702182340437520400","702182340437520384","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","27","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","","","en"
"Tue Feb 23 17:24:50 +0000 2016","702182340437520400","702182340437520384","I urge all of you to download #GARV app and monitor our progress. Download for android https://t.co/JTeTPxFLGF iOS https://t.co/7r5DvbmzQp","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702182242399842300","702182242399842304","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","38","44","GARV","30","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/JTeTPxFLGF","https://play.google.com/store/apps/details?id=com.phonegap.kyrovidyut","play.google.com/store/apps/det…","87","110","False","False","False","False","en"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/7r5DvbmzQp","https://itunes.apple.com/app/id1048841718","itunes.apple.com/app/id10488417…","115","138","","","","",""
"Tue Feb 23 17:24:27 +0000 2016","702182242399842300","702182242399842304","5542 villages are electrified as on today. We are confident of achieving electrification of 7000 villages by March 2016.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702182168022265900","702182168022265856","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","87","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","","","en"
"Tue Feb 23 17:24:09 +0000 2016","702182168022265900","702182168022265856","Hon'ble PM Shri @narendramodi gave us target of 1000 days to achieve complete village elelctrification. My officials are aiming for 730 days","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","702181853680111600","702181853680111616","1324334436","1324334436","PiyushGoyal","1324334436","1324334436","Piyush Goyal","PiyushGoyal","India","Minister of State with Independent Charge for Power, Coal and New & Renewable Energy in the Government of India | LLB, FCA | Links & retweets ≠ endorsements","http://t.co/n9FGSTfFyM","http://t.co/n9FGSTfFyM","http://piyushgoyal.in","piyushgoyal.in","0","22","","","","","","","False","654479","194","972","Wed Apr 03 11:02:14 +0000 2013","205","19800","Mumbai","False","True","3648","en","False","False","False","131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","True","http://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_images/620507449582157824/Q65Q5wqm_normal.jpg","https://pbs.twimg.com/profile_banners/1324334436/1401538807","009999","EEEEEE","EFEFEF","333333","True","False","False","False","True","False","False","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","70","81","","","","narendramodi","Narendra Modi","18839785","18839785","16","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","","","en"
